,real_time,WT_Runcode,iGenPower,iGenSpeed,iTemp1GearOil_1sec,iTempGearBearDE_1sec,iTempGearBearNDE_1sec,iTempNacelle_1sec,iWindSpeed
633,2017-11-15 08:23:33,3,2051,1755,58.2,59.8,62.7,16.6,12.19
634,2017-11-15 08:23:34,3,2053,1753,58.2,59.8,62.7,16.6,12.04
635,2017-11-15 08:23:35,3,2049,1748,58.3,59.8,62.7,16.6,11.85
636,2017-11-15 08:23:36,3,2053,1748,58.3,59.8,62.7,16.6,11.99
637,2017-11-15 08:23:37,3,2049,1746,58.3,59.8,62.7,16.6,12.62
638,2017-11-15 08:23:38,3,2055,1748,58.3,59.8,62.7,16.6,11.78
639,2017-11-15 08:23:39,3,2059,1748,58.3,59.8,62.7,16.6,13.09
640,2017-11-15 08:23:40,3,2058,1749,58.3,59.8,62.8,16.6,11.85
641,2017-11-15 08:23:41,3,2058,1749,58.3,59.8,62.8,16.6,12.15
642,2017-11-15 08:23:42,3,2054,1750,58.3,59.8,62.8,16.6,10.79
643,2017-11-15 08:23:43,3,2051,1750,58.3,59.8,62.7,16.6,12.24
644,2017-11-15 08:23:44,3,2051,1749,58.3,59.8,62.8,16.6,11.64
645,2017-11-15 08:23:45,3,2055,1748,58.3,59.8,62.8,16.5,11.71
646,2017-11-15 08:23:46,3,2044,1746,58.3,59.8,62.7,16.6,11.55
647,2017-11-15 08:23:47,3,2045,1741,58.3,59.8,62.7,16.6,10.59
648,2017-11-15 08:23:48,3,2049,1739,58.3,59.8,62.8,16.6,12.12
649,2017-11-15 08:23:49,3,2042,1738,58.3,59.8,62.8,16.6,10.38
650,2017-11-15 08:23:50,3,2023,1738,58.3,59.8,62.7,16.6,11.64
651,2017-11-15 08:23:51,3,2028,1740,58.3,59.8,62.7,16.6,12.03
652,2017-11-15 08:23:52,3,2052,1745,58.3,59.8,62.7,16.6,12.19
653,2017-11-15 08:23:53,3,2061,1747,58.3,59.8,62.7,16.6,11.95
654,2017-11-15 08:23:54,3,2055,1751,58.3,59.8,62.8,16.6,11.93
655,2017-11-15 08:23:55,3,2062,1753,58.3,59.8,62.7,16.6,11.54
656,2017-11-15 08:23:56,3,2051,1751,58.3,59.8,62.8,16.6,11.76
657,2017-11-15 08:23:57,3,2056,1750,58.3,59.8,62.8,16.6,12.38
658,2017-11-15 08:23:58,3,2057,1750,58.3,59.8,62.8,16.6,11.95
659,2017-11-15 08:23:59,3,2057,1747,58.3,59.8,62.8,16.6,12.28
660,2017-11-15 08:24:00,3,2044,1747,58.3,59.8,62.8,16.6,10.94
661,2017-11-15 08:24:01,3,2054,1746,58.3,59.8,62.7,16.6,12.95
662,2017-11-15 08:24:02,3,2067,1750,58.3,59.8,62.7,16.6,12.07
663,2017-11-15 08:24:03,3,2047,1750,58.3,59.8,62.7,16.6,10.88
664,2017-11-15 08:24:04,3,2052,1752,58.3,59.8,62.7,16.6,12.05
665,2017-11-15 08:24:05,3,2067,1754,58.3,59.8,62.7,16.6,11.01
666,2017-11-15 08:24:06,3,2051,1753,58.4,59.8,62.7,16.6,10.95
667,2017-11-15 08:24:07,3,2038,1750,58.4,59.8,62.7,16.6,10.56
668,2017-11-15 08:24:08,3,2059,1750,58.3,59.8,62.7,16.6,11.1
669,2017-11-15 08:24:09,3,2056,1750,58.3,59.8,62.8,16.6,10.14
670,2017-11-15 08:24:10,3,2045,1750,58.3,59.8,62.7,16.6,12.14
671,2017-11-15 08:24:11,3,2057,1755,58.3,59.8,62.7,16.6,12.07
672,2017-11-15 08:24:12,3,2054,1761,58.3,59.8,62.7,16.6,10.22
673,2017-11-15 08:24:13,3,2051,1762,58.3,59.8,62.7,16.6,11.66
674,2017-11-15 08:24:14,3,2056,1764,58.4,59.8,62.8,16.6,10.97
675,2017-11-15 08:24:15,3,2048,1763,58.4,59.8,62.7,16.6,12.79
676,2017-11-15 08:24:16,3,2044,1759,58.4,59.8,62.7,16.6,11.39
677,2017-11-15 08:24:17,3,2049,1756,58.4,59.8,62.8,16.6,12.24
678,2017-11-15 08:24:18,3,2052,1753,58.4,59.8,62.7,16.6,11.82
679,2017-11-15 08:24:19,3,2039,1747,58.4,59.8,62.7,16.6,11.24
680,2017-11-15 08:24:20,3,2053,1745,58.4,59.8,62.7,16.6,11.78
681,2017-11-15 08:24:21,3,2052,1746,58.4,59.8,62.7,16.6,11.71
682,2017-11-15 08:24:22,3,2044,1744,58.4,59.8,62.7,16.6,11.89
683,2017-11-15 08:24:23,3,2054,1744,58.4,59.8,62.7,16.6,11.65
684,2017-11-15 08:24:24,3,2054,1744,58.4,59.8,62.7,16.6,11.76
685,2017-11-15 08:24:25,3,2051,1746,58.4,59.8,62.8,16.6,12.7
686,2017-11-15 08:24:26,3,2047,1745,58.4,59.8,62.8,16.6,13.12
687,2017-11-15 08:24:27,3,2058,1749,58.4,59.8,62.8,16.6,11.74
688,2017-11-15 08:24:28,3,2044,1748,58.4,59.8,62.7,16.6,11.12
689,2017-11-15 08:24:29,3,2053,1744,58.4,59.8,62.7,16.6,12.11
690,2017-11-15 08:24:30,3,2047,1743,58.3,59.8,62.8,16.6,11.14
691,2017-11-15 08:24:31,3,2049,1738,58.3,59.8,62.7,16.6,11.74
692,2017-11-15 08:24:32,3,2027,1736,58.3,59.8,62.8,16.6,11.18
693,2017-11-15 08:24:33,3,2009,1738,58.3,59.8,62.7,16.6,12.04
694,2017-11-15 08:24:34,3,2013,1742,58.3,59.8,62.7,16.6,12.47
695,2017-11-15 08:24:35,3,2060,1750,58.3,59.8,62.7,16.6,11.17
696,2017-11-15 08:24:36,3,2069,1757,58.3,59.8,62.7,16.6,11.98
697,2017-11-15 08:24:37,3,2048,1756,58.3,59.8,62.7,16.6,11.9
698,2017-11-15 08:24:38,3,2049,1757,58.3,59.8,62.8,16.6,12.25
699,2017-11-15 08:24:39,3,2045,1756,58.3,59.8,62.8,16.6,10.67
700,2017-11-15 08:24:40,3,2046,1753,58.3,59.8,62.8,16.6,13.35
701,2017-11-15 08:24:41,3,2048,1752,58.3,59.8,62.8,16.6,11.71
702,2017-11-15 08:24:42,3,2057,1753,58.3,59.8,62.7,16.6,11.4
703,2017-11-15 08:24:43,3,2050,1750,58.3,59.8,62.7,16.6,12.19
704,2017-11-15 08:24:44,3,2060,1752,58.3,59.8,62.8,16.6,11.42
705,2017-11-15 08:24:45,3,2052,1751,58.3,59.8,62.8,16.6,10.97
706,2017-11-15 08:24:46,3,2059,1749,58.3,59.8,62.7,16.6,12.4
707,2017-11-15 08:24:47,3,2060,1751,58.2,59.8,62.7,16.6,11.91
708,2017-11-15 08:24:48,3,2059,1753,58.2,59.8,62.7,16.5,11.4
709,2017-11-15 08:24:49,3,2060,1754,58.2,59.8,62.7,16.5,12.07
710,2017-11-15 08:24:50,3,2056,1756,58.2,59.8,62.7,16.6,11.89
711,2017-11-15 08:24:51,3,2050,1759,58.2,59.8,62.7,16.6,11.46
712,2017-11-15 08:24:52,3,2055,1760,58.2,59.8,62.7,16.6,11.61
713,2017-11-15 08:24:53,3,2055,1760,58.2,59.8,62.7,16.6,11.58
714,2017-11-15 08:24:54,3,2050,1759,58.2,59.8,62.7,16.6,11.87
715,2017-11-15 08:24:55,3,2050,1758,58.2,59.8,62.8,16.6,12.14
716,2017-11-15 08:24:56,3,2047,1755,58.2,59.8,62.7,16.6,10.81
717,2017-11-15 08:24:57,3,2049,1752,58.2,59.8,62.8,16.6,11.74
718,2017-11-15 08:24:58,3,2054,1751,58.2,59.8,62.8,16.6,12.58
719,2017-11-15 08:24:59,3,2057,1750,58.2,59.8,62.8,16.6,12.15
720,2017-11-15 08:25:00,3,2055,1750,58.2,59.8,62.7,16.6,11.79
721,2017-11-15 08:25:01,3,2064,1753,58.2,59.8,62.7,16.6,12.78
722,2017-11-15 08:25:02,3,2055,1755,58.2,59.8,62.8,16.6,12.0
723,2017-11-15 08:25:03,3,2043,1752,58.2,59.8,62.7,16.6,11.58
724,2017-11-15 08:25:04,3,2055,1752,58.2,59.8,62.7,16.6,11.49
725,2017-11-15 08:25:05,3,2057,1752,58.2,59.8,62.8,16.6,11.44
726,2017-11-15 08:25:06,3,2048,1750,58.2,59.8,62.8,16.6,12.85
727,2017-11-15 08:25:07,3,2056,1751,58.2,59.8,62.7,16.6,11.95
728,2017-11-15 08:25:08,3,2054,1754,58.2,59.8,62.7,16.6,12.66
729,2017-11-15 08:25:09,3,2050,1753,58.2,59.8,62.7,16.6,12.04
730,2017-11-15 08:25:10,3,2049,1752,58.2,59.8,62.7,16.6,11.14
731,2017-11-15 08:25:11,3,2059,1752,58.2,59.8,62.8,16.6,12.48
732,2017-11-15 08:25:12,3,2050,1749,58.2,59.8,62.8,16.6,11.57
733,2017-11-15 08:25:13,3,2056,1748,58.2,59.8,62.7,16.5,11.33
734,2017-11-15 08:25:14,3,2058,1751,58.2,59.8,62.7,16.6,11.28
735,2017-11-15 08:25:15,3,2051,1752,58.2,59.8,62.8,16.6,11.02
736,2017-11-15 08:25:16,3,2052,1751,58.3,59.8,62.7,16.6,11.86
737,2017-11-15 08:25:17,3,2045,1749,58.3,59.8,62.7,16.6,12.2
738,2017-11-15 08:25:18,3,2042,1744,58.2,59.8,62.8,16.6,11.81
739,2017-11-15 08:25:19,3,2047,1741,58.2,59.8,62.7,16.6,12.91
740,2017-11-15 08:25:20,3,2052,1740,58.2,59.8,62.7,16.6,11.75
741,2017-11-15 08:25:21,3,2058,1741,58.2,59.8,62.7,16.6,10.97
742,2017-11-15 08:25:22,3,2058,1744,58.2,59.8,62.7,16.6,11.72
743,2017-11-15 08:25:23,3,2067,1746,58.2,59.8,62.7,16.6,12.2
744,2017-11-15 08:25:24,3,2062,1750,58.2,59.8,62.8,16.6,11.88
745,2017-11-15 08:25:25,3,2054,1751,58.2,59.8,62.7,16.6,11.92
746,2017-11-15 08:25:26,3,2055,1752,58.2,59.8,62.7,16.6,11.31
747,2017-11-15 08:25:27,3,2054,1755,58.2,59.8,62.7,16.6,11.27
748,2017-11-15 08:25:28,3,2065,1759,58.2,59.9,62.7,16.6,11.71
749,2017-11-15 08:25:29,3,2059,1759,58.2,59.9,62.7,16.6,12.21
750,2017-11-15 08:25:30,3,2049,1758,58.2,59.8,62.7,16.6,11.54
751,2017-11-15 08:25:31,3,2049,1757,58.2,59.9,62.7,16.6,11.55
752,2017-11-15 08:25:32,3,2039,1752,58.2,59.8,62.7,16.6,12.6
753,2017-11-15 08:25:33,3,2042,1748,58.2,59.8,62.7,16.6,11.68
754,2017-11-15 08:25:34,3,2044,1748,58.2,59.8,62.7,16.6,11.12
755,2017-11-15 08:25:35,3,2052,1748,58.2,59.8,62.7,16.6,12.36
756,2017-11-15 08:25:36,3,2061,1749,58.2,59.8,62.7,16.6,11.66
757,2017-11-15 08:25:37,3,2052,1752,58.2,59.9,62.7,16.6,11.54
758,2017-11-15 08:25:38,3,2058,1756,58.2,59.8,62.7,16.6,12.39
759,2017-11-15 08:25:39,3,2059,1755,58.1,59.8,62.8,16.6,12.56
760,2017-11-15 08:25:40,3,2059,1759,58.1,59.8,62.7,16.6,11.93
761,2017-11-15 08:25:41,3,2043,1757,58.1,59.8,62.7,16.6,11.2
762,2017-11-15 08:25:42,3,2056,1755,58.1,59.8,62.7,16.6,11.99
763,2017-11-15 08:25:43,3,2045,1756,58.1,59.8,62.7,16.6,12.69
764,2017-11-15 08:25:44,3,2041,1753,58.1,59.8,62.7,16.6,12.47
765,2017-11-15 08:25:45,3,2057,1752,58.1,59.9,62.7,16.6,11.23
766,2017-11-15 08:25:46,3,2053,1753,58.1,59.8,62.7,16.6,12.24
767,2017-11-15 08:25:47,3,2052,1755,58.1,59.8,62.7,16.6,11.88
768,2017-11-15 08:25:48,3,2056,1757,58.1,59.9,62.7,16.6,13.12
769,2017-11-15 08:25:49,3,2060,1759,58.2,59.8,62.7,16.6,11.41
770,2017-11-15 08:25:50,3,2057,1760,58.2,59.8,62.8,16.6,12.72
771,2017-11-15 08:25:51,3,2051,1761,58.2,59.9,62.7,16.6,12.8
772,2017-11-15 08:25:52,3,2051,1759,58.2,59.9,62.7,16.6,12.44
773,2017-11-15 08:25:53,3,2050,1757,58.2,59.9,62.7,16.6,12.42
774,2017-11-15 08:25:54,3,2062,1757,58.2,59.9,62.7,16.6,12.61
775,2017-11-15 08:25:55,3,2058,1756,58.1,59.8,62.7,16.6,12.35
776,2017-11-15 08:25:56,3,2053,1756,58.1,59.8,62.7,16.6,12.26
777,2017-11-15 08:25:57,3,2061,1756,58.2,59.9,62.8,16.6,12.95
778,2017-11-15 08:25:58,3,2056,1754,58.2,59.8,62.7,16.6,11.36
779,2017-11-15 08:25:59,3,2053,1752,58.2,59.9,62.7,16.6,12.75
780,2017-11-15 08:26:00,3,2056,1751,58.1,59.9,62.7,16.6,11.78
781,2017-11-15 08:26:01,3,2046,1750,58.1,59.8,62.7,16.6,11.07
782,2017-11-15 08:26:02,3,2046,1748,58.1,59.8,62.7,16.6,13.41
783,2017-11-15 08:26:03,3,2050,1750,58.1,59.9,62.7,16.6,12.54
784,2017-11-15 08:26:04,3,2045,1749,58.1,59.9,62.7,16.6,12.85
785,2017-11-15 08:26:05,3,2049,1746,58.1,59.9,62.7,16.6,13.37
786,2017-11-15 08:26:06,3,2050,1742,58.1,59.8,62.7,16.6,11.22
787,2017-11-15 08:26:07,3,2041,1741,58.1,59.8,62.7,16.6,11.95
788,2017-11-15 08:26:08,3,2047,1739,58.2,59.8,62.7,16.6,12.49
789,2017-11-15 08:26:09,3,2047,1738,58.2,59.9,62.7,16.6,11.68
790,2017-11-15 08:26:10,3,2053,1740,58.1,59.9,62.7,16.6,11.95
791,2017-11-15 08:26:11,3,2056,1742,58.1,59.9,62.7,16.6,12.12
792,2017-11-15 08:26:12,3,2061,1744,58.1,59.9,62.7,16.6,12.94
793,2017-11-15 08:26:13,3,2047,1746,58.2,59.9,62.7,16.6,12.61
794,2017-11-15 08:26:14,3,2058,1750,58.2,59.9,62.7,16.6,12.43
795,2017-11-15 08:26:15,3,2052,1750,58.2,59.9,62.7,16.6,12.77
796,2017-11-15 08:26:16,3,2056,1750,58.1,59.9,62.7,16.6,11.89
797,2017-11-15 08:26:17,3,2047,1752,58.1,59.9,62.7,16.6,12.78
798,2017-11-15 08:26:18,3,2049,1750,58.1,59.9,62.7,16.6,11.93
799,2017-11-15 08:26:19,3,2050,1748,58.1,59.9,62.7,16.6,11.88
800,2017-11-15 08:26:20,3,2046,1746,58.1,59.9,62.7,16.6,13.08
801,2017-11-15 08:26:21,3,2046,1744,58.1,59.9,62.7,16.6,12.13
802,2017-11-15 08:26:22,3,2048,1742,58.1,59.9,62.7,16.5,10.33
803,2017-11-15 08:26:23,3,2056,1742,58.1,59.9,62.7,16.6,11.5
804,2017-11-15 08:26:24,3,2052,1744,58.1,59.9,62.7,16.6,11.38
805,2017-11-15 08:26:25,3,2047,1743,58.1,59.9,62.7,16.6,11.62
806,2017-11-15 08:26:26,3,2057,1745,58.1,59.9,62.7,16.6,11.96
807,2017-11-15 08:26:27,3,2063,1748,58.1,59.9,62.7,16.6,11.92
808,2017-11-15 08:26:28,3,2052,1748,58.1,59.9,62.7,16.6,11.92
809,2017-11-15 08:26:29,3,2058,1749,58.1,59.9,62.7,16.6,11.44
810,2017-11-15 08:26:30,3,2058,1751,58.2,59.9,62.7,16.6,11.9
811,2017-11-15 08:26:31,3,2052,1749,58.2,59.9,62.7,16.6,11.13
812,2017-11-15 08:26:32,3,2063,1750,58.2,59.9,62.7,16.6,12.57
813,2017-11-15 08:26:33,3,2058,1750,58.2,59.9,62.7,16.6,11.29
814,2017-11-15 08:26:34,3,2044,1747,58.2,59.9,62.7,16.6,10.81
815,2017-11-15 08:26:35,3,2061,1747,58.2,59.9,62.7,16.6,10.8
816,2017-11-15 08:26:36,3,2053,1747,58.2,59.9,62.7,16.6,11.58
817,2017-11-15 08:26:37,3,2053,1746,58.2,59.9,62.7,16.6,10.99
818,2017-11-15 08:26:38,3,2061,1746,58.2,59.9,62.7,16.6,11.86
819,2017-11-15 08:26:39,3,2056,1746,58.2,59.9,62.7,16.6,11.26
820,2017-11-15 08:26:40,3,2051,1745,58.2,59.9,62.7,16.6,10.1
821,2017-11-15 08:26:41,3,2059,1747,58.1,59.9,62.7,16.6,11.82
822,2017-11-15 08:26:42,3,2057,1748,58.2,59.9,62.7,16.6,12.52
823,2017-11-15 08:26:43,3,2052,1748,58.2,59.9,62.7,16.6,11.4
824,2017-11-15 08:26:44,3,2060,1750,58.2,59.9,62.7,16.6,12.06
825,2017-11-15 08:26:45,3,2055,1752,58.2,59.9,62.7,16.6,12.0
826,2017-11-15 08:26:46,3,2047,1750,58.2,59.9,62.7,16.6,12.13
827,2017-11-15 08:26:47,3,2049,1749,58.2,59.9,62.7,16.6,12.0
828,2017-11-15 08:26:48,3,2049,1750,58.2,59.9,62.7,16.6,11.87
829,2017-11-15 08:26:49,3,2046,1747,58.2,59.9,62.7,16.6,11.11
830,2017-11-15 08:26:50,3,2050,1747,58.2,59.9,62.7,16.6,11.46
831,2017-11-15 08:26:51,3,2060,1746,58.2,59.9,62.7,16.6,11.4
832,2017-11-15 08:26:52,3,2050,1744,58.3,59.9,62.7,16.6,11.29
833,2017-11-15 08:26:53,3,2053,1744,58.3,59.9,62.7,16.6,11.59
834,2017-11-15 08:26:54,3,2051,1747,58.2,59.9,62.7,16.6,12.39
835,2017-11-15 08:26:55,3,2049,1746,58.2,59.9,62.7,16.6,12.03
836,2017-11-15 08:26:56,3,2058,1747,58.2,59.9,62.7,16.6,12.12
837,2017-11-15 08:26:57,3,2056,1750,58.2,59.9,62.7,16.6,11.97
838,2017-11-15 08:26:58,3,2043,1747,58.2,59.9,62.7,16.6,11.17
839,2017-11-15 08:26:59,3,2050,1746,58.2,59.9,62.7,16.6,10.21
840,2017-11-15 08:27:00,3,2049,1746,58.2,59.9,62.7,16.6,11.54
841,2017-11-15 08:27:01,3,2046,1742,58.2,59.9,62.7,16.6,11.07
842,2017-11-15 08:27:02,3,2051,1739,58.2,59.9,62.7,16.6,10.92
843,2017-11-15 08:27:03,3,2046,1741,58.2,59.9,62.7,16.6,11.57
844,2017-11-15 08:27:04,3,2028,1739,58.2,59.9,62.7,16.6,10.91
845,2017-11-15 08:27:05,3,2015,1738,58.2,59.9,62.7,16.6,10.76
846,2017-11-15 08:27:06,3,2022,1741,58.1,59.9,62.7,16.6,11.02
847,2017-11-15 08:27:07,3,2019,1740,58.1,59.9,62.7,16.6,11.25
848,2017-11-15 08:27:08,3,2023,1742,58.1,59.9,62.7,16.6,11.57
849,2017-11-15 08:27:09,3,2031,1744,58.1,59.9,62.7,16.6,11.47
850,2017-11-15 08:27:10,3,2057,1749,58.2,59.9,62.7,16.6,10.48
851,2017-11-15 08:27:11,3,2045,1750,58.2,59.9,62.7,16.6,10.36
852,2017-11-15 08:27:12,3,2058,1757,58.2,59.9,62.7,16.6,11.07
853,2017-11-15 08:27:13,3,2045,1756,58.2,59.9,62.7,16.6,10.64
854,2017-11-15 08:27:14,3,2052,1760,58.2,59.9,62.7,16.6,10.12
855,2017-11-15 08:27:15,3,2055,1759,58.2,59.9,62.7,16.6,11.41
856,2017-11-15 08:27:16,3,2048,1759,58.2,59.9,62.7,16.6,11.5
857,2017-11-15 08:27:17,3,2049,1760,58.2,59.9,62.7,16.6,12.48
858,2017-11-15 08:27:18,3,2051,1760,58.2,59.9,62.7,16.6,11.64
859,2017-11-15 08:27:19,3,2038,1757,58.2,59.9,62.7,16.6,10.7
860,2017-11-15 08:27:20,3,2053,1755,58.1,59.9,62.7,16.6,12.06
861,2017-11-15 08:27:21,3,2055,1754,58.2,59.9,62.7,16.6,11.21
862,2017-11-15 08:27:22,3,2046,1749,58.2,59.9,62.7,16.6,12.23
863,2017-11-15 08:27:23,3,2048,1750,58.2,59.9,62.7,16.6,12.04
864,2017-11-15 08:27:24,3,2048,1750,58.2,59.9,62.7,16.6,11.51
865,2017-11-15 08:27:25,3,2061,1751,58.2,59.9,62.7,16.6,11.84
866,2017-11-15 08:27:26,3,2057,1751,58.2,59.9,62.7,16.6,12.23
867,2017-11-15 08:27:27,3,2052,1750,58.2,59.9,62.7,16.6,12.19
868,2017-11-15 08:27:28,3,2055,1749,58.2,59.9,62.7,16.6,12.17
869,2017-11-15 08:27:29,3,2053,1749,58.2,59.9,62.7,16.6,12.07
870,2017-11-15 08:27:30,3,2054,1751,58.2,59.9,62.7,16.6,13.4
871,2017-11-15 08:27:31,3,2058,1751,58.2,59.9,62.7,16.6,12.26
872,2017-11-15 08:27:32,3,2051,1753,58.2,59.9,62.7,16.6,11.36
873,2017-11-15 08:27:33,3,2059,1755,58.2,59.9,62.7,16.6,10.92
874,2017-11-15 08:27:34,3,2057,1754,58.2,59.9,62.7,16.6,11.47
875,2017-11-15 08:27:35,3,2054,1754,58.2,59.9,62.7,16.6,11.94
876,2017-11-15 08:27:36,3,2062,1756,58.2,59.9,62.7,16.6,11.69
877,2017-11-15 08:27:37,3,2048,1756,58.2,59.9,62.7,16.6,11.17
878,2017-11-15 08:27:38,3,2048,1755,58.2,59.9,62.7,16.6,11.55
879,2017-11-15 08:27:39,3,2042,1754,58.2,59.9,62.7,16.6,11.44
880,2017-11-15 08:27:40,3,2054,1754,58.2,59.9,62.7,16.6,11.57
881,2017-11-15 08:27:41,3,2049,1751,58.2,59.9,62.7,16.6,11.09
882,2017-11-15 08:27:42,3,2043,1746,58.2,59.9,62.7,16.6,12.61
883,2017-11-15 08:27:43,3,2045,1745,58.2,59.9,62.7,16.6,12.19
884,2017-11-15 08:27:44,3,2051,1743,58.2,59.9,62.7,16.6,10.76
885,2017-11-15 08:27:45,3,2051,1740,58.2,59.9,62.7,16.6,12.11
886,2017-11-15 08:27:46,3,2048,1741,58.2,59.9,62.7,16.6,11.64
887,2017-11-15 08:27:47,3,2055,1744,58.2,59.9,62.7,16.6,12.07
888,2017-11-15 08:27:48,3,2055,1747,58.2,59.9,62.7,16.6,11.4
889,2017-11-15 08:27:49,3,2048,1749,58.2,59.9,62.7,16.6,11.21
890,2017-11-15 08:27:50,3,2059,1753,58.2,59.9,62.7,16.6,11.53
891,2017-11-15 08:27:51,3,2044,1753,58.2,59.9,62.7,16.6,11.38
892,2017-11-15 08:27:52,3,2051,1754,58.2,59.9,62.7,16.6,11.43
893,2017-11-15 08:27:53,3,2050,1754,58.2,60.0,62.7,16.6,11.24
894,2017-11-15 08:27:54,3,2045,1752,58.2,60.0,62.7,16.6,11.04
895,2017-11-15 08:27:55,3,2045,1751,58.2,59.9,62.7,16.6,11.4
896,2017-11-15 08:27:56,3,2062,1752,58.2,59.9,62.7,16.6,11.61
897,2017-11-15 08:27:57,3,2042,1749,58.2,59.9,62.7,16.6,10.91
898,2017-11-15 08:27:58,3,2054,1747,58.2,59.9,62.7,16.6,11.21
899,2017-11-15 08:27:59,3,2051,1746,58.2,59.9,62.7,16.6,11.21
900,2017-11-15 08:28:00,3,2059,1747,58.2,59.9,62.7,16.6,11.26
901,2017-11-15 08:28:01,3,2051,1744,58.2,60.0,62.7,16.6,11.32
902,2017-11-15 08:28:02,3,2057,1743,58.2,59.9,62.7,16.6,12.74
903,2017-11-15 08:28:03,3,2059,1744,58.2,59.9,62.7,16.6,11.62
904,2017-11-15 08:28:04,3,2052,1742,58.2,59.9,62.7,16.6,11.49
905,2017-11-15 08:28:05,3,2054,1745,58.2,59.9,62.7,16.6,12.06
906,2017-11-15 08:28:06,3,2060,1748,58.1,59.9,62.7,16.6,12.72
907,2017-11-15 08:28:07,3,2061,1753,58.1,59.9,62.7,16.6,14.07
908,2017-11-15 08:28:08,3,2062,1756,58.1,60.0,62.7,16.6,12.39
909,2017-11-15 08:28:09,3,2064,1761,58.1,60.0,62.7,16.6,12.68
910,2017-11-15 08:28:10,3,2049,1763,58.1,59.9,62.7,16.6,12.68
911,2017-11-15 08:28:11,3,2049,1760,58.1,59.9,62.7,16.6,11.08
912,2017-11-15 08:28:12,3,2046,1756,58.1,59.9,62.7,16.6,12.71
913,2017-11-15 08:28:13,3,2042,1749,58.1,59.9,62.6,16.6,12.32
914,2017-11-15 08:28:14,3,2038,1740,58.1,59.9,62.6,16.6,11.66
915,2017-11-15 08:28:15,3,2051,1735,58.1,60.0,62.7,16.6,11.43
916,2017-11-15 08:28:16,3,2003,1729,58.1,60.0,62.7,16.6,10.06
917,2017-11-15 08:28:17,3,1953,1730,58.1,60.0,62.7,16.6,11.3
918,2017-11-15 08:28:18,3,1951,1735,58.1,60.0,62.7,16.6,11.79
919,2017-11-15 08:28:19,3,1995,1741,58.1,59.9,62.7,16.6,12.06
920,2017-11-15 08:28:20,3,2049,1749,58.1,59.9,62.7,16.6,10.73
921,2017-11-15 08:28:21,3,2059,1753,58.1,59.9,62.7,16.6,12.55
922,2017-11-15 08:28:22,3,2059,1757,58.1,60.0,62.7,16.6,10.73
923,2017-11-15 08:28:23,3,2057,1759,58.1,60.0,62.7,16.6,12.26
924,2017-11-15 08:28:24,3,2054,1762,58.1,60.0,62.7,16.6,12.4
925,2017-11-15 08:28:25,3,2060,1763,58.1,60.0,62.7,16.6,11.09
926,2017-11-15 08:28:26,3,2052,1765,58.1,59.9,62.6,16.6,11.59
927,2017-11-15 08:28:27,3,2053,1765,58.1,59.9,62.6,16.6,12.54
928,2017-11-15 08:28:28,3,2048,1765,58.1,60.0,62.6,16.6,12.93
929,2017-11-15 08:28:29,3,2044,1760,58.1,59.9,62.6,16.6,12.0
930,2017-11-15 08:28:30,3,2050,1759,58.1,60.0,62.7,16.6,11.07
931,2017-11-15 08:28:31,3,2039,1753,58.2,59.9,62.7,16.6,13.64
932,2017-11-15 08:28:32,3,2038,1748,58.2,59.9,62.7,16.6,11.43
933,2017-11-15 08:28:33,3,2037,1741,58.2,60.0,62.7,16.6,12.29
934,2017-11-15 08:28:34,3,2041,1734,58.2,59.9,62.7,16.6,11.21
935,2017-11-15 08:28:35,3,2007,1726,58.2,59.9,62.7,16.6,11.21
936,2017-11-15 08:28:36,3,1973,1729,58.2,59.9,62.6,16.6,12.08
937,2017-11-15 08:28:37,3,1967,1736,58.2,59.9,62.6,16.6,10.61
938,2017-11-15 08:28:38,3,2024,1743,58.2,59.9,62.7,16.6,11.33
939,2017-11-15 08:28:39,3,2071,1753,58.2,60.0,62.6,16.6,11.65
940,2017-11-15 08:28:40,3,2060,1760,58.2,60.0,62.7,16.6,12.33
941,2017-11-15 08:28:41,3,2053,1765,58.2,60.0,62.7,16.6,12.09
942,2017-11-15 08:28:42,3,2066,1768,58.2,60.0,62.6,16.6,12.47
943,2017-11-15 08:28:43,3,2054,1771,58.2,59.9,62.7,16.6,12.24
944,2017-11-15 08:28:44,3,2040,1767,58.2,60.0,62.7,16.6,12.07
945,2017-11-15 08:28:45,3,2056,1766,58.2,60.0,62.6,16.6,11.87
946,2017-11-15 08:28:46,3,2051,1764,58.2,60.0,62.7,16.6,12.62
947,2017-11-15 08:28:47,3,2044,1758,58.2,59.9,62.6,16.6,11.33
948,2017-11-15 08:28:48,3,2044,1755,58.2,59.9,62.6,16.6,12.28
949,2017-11-15 08:28:49,3,2050,1755,58.2,60.0,62.6,16.6,12.58
950,2017-11-15 08:28:50,3,2045,1752,58.2,60.0,62.6,16.6,12.08
951,2017-11-15 08:28:51,3,2048,1752,58.2,60.0,62.7,16.6,12.76
952,2017-11-15 08:28:52,3,2049,1754,58.2,59.9,62.7,16.6,12.49
953,2017-11-15 08:28:53,3,2050,1755,58.2,59.9,62.6,16.6,11.81
954,2017-11-15 08:28:54,3,2057,1756,58.2,60.0,62.6,16.6,12.1
955,2017-11-15 08:28:55,3,2044,1754,58.2,60.0,62.7,16.6,13.04
